image_id,condition,SSIM0,SSIM1,delta,output_path,output_sha256,reference_path,reference_sha256
51976,homogeneous_bright,0.9069904150101435,0.931606479408381,0.02461606439823749,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/068/outputs.pt,4858c5f873867bc82c76326f6b5f8bec0c5160abe17aed866393ba04299ed6b4,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/066/outputs.pt,7f20395fa4df818384405bbfcd7d30d039158b3c894864d869a78835d612af3f
51976,left_right,0.9151360679708731,0.9490136371860775,0.03387756921520435,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/069/outputs.pt,5e0a3b720ac491a5d8a5540285957f33fecb22125b68060d2d067baa77966bed,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/066/outputs.pt,7f20395fa4df818384405bbfcd7d30d039158b3c894864d869a78835d612af3f
51976,quadrants,0.9341150654286299,0.9456364011154551,0.01152133568682523,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/070/outputs.pt,ff782b0d527004844be2aaae6f5834017492785da69be7ac7361f5789f170265,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/066/outputs.pt,7f20395fa4df818384405bbfcd7d30d039158b3c894864d869a78835d612af3f
52007,clean,1.0,1.0,0.0,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/072/outputs.pt,a752e87102e3de149408ab3be72ce2f32bb9cae53557a8c73ebb78cc8e9dfe36,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/072/outputs.pt,a752e87102e3de149408ab3be72ce2f32bb9cae53557a8c73ebb78cc8e9dfe36
52007,homogeneous_dark,0.6846791533803611,0.8155146480476023,0.1308354946672412,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/073/outputs.pt,e7f769c7c95bd99bcae1272167506a0c80cdbdf0d031f4248d0cf5af2576267f,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/072/outputs.pt,a752e87102e3de149408ab3be72ce2f32bb9cae53557a8c73ebb78cc8e9dfe36
52007,homogeneous_bright,0.853572491149919,0.8450448642419973,-0.008527626907921637,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/074/outputs.pt,00586b3a18630b0fb3f543c8490f4e1d36e1a88e8a9d031d648219d52eb5d4dd,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/072/outputs.pt,a752e87102e3de149408ab3be72ce2f32bb9cae53557a8c73ebb78cc8e9dfe36
52007,left_right,0.7772158602364306,0.795073336112222,0.01785747587579134,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/075/outputs.pt,f0ea27469b9c63a341e2f2842311c0dd45ee49a68755281f3bf9c73e02bea008,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/072/outputs.pt,a752e87102e3de149408ab3be72ce2f32bb9cae53557a8c73ebb78cc8e9dfe36
52007,quadrants,0.8693310998716408,0.8704689107147544,0.0011378108431135958,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/076/outputs.pt,9c9f54e0b5ab51ed0bc6a87f4b72037dcb8f4b6987aa548a3d216f7e5321d0be,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/072/outputs.pt,a752e87102e3de149408ab3be72ce2f32bb9cae53557a8c73ebb78cc8e9dfe36
52017,clean,1.0,1.0,0.0,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/078/outputs.pt,5f73954463b1a03b8a34d49515daf7c11d6bb4bab733fca77fd5a0e0bac22c73,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/078/outputs.pt,5f73954463b1a03b8a34d49515daf7c11d6bb4bab733fca77fd5a0e0bac22c73
52017,homogeneous_dark,0.8037637239983408,0.8157406114203726,0.011976887422031735,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/079/outputs.pt,39f1478bdeedd773ef04188bb418fcfbcc17ed82a1db0cbcf644babd9b8c5e89,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/078/outputs.pt,5f73954463b1a03b8a34d49515daf7c11d6bb4bab733fca77fd5a0e0bac22c73
52017,homogeneous_bright,0.9494067636551484,0.9632531655064279,0.0138464018512795,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/080/outputs.pt,46c8e559124e4c84dd17e4e48650884dff0948b99b1ea092fa5706e5a7934ce4,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/078/outputs.pt,5f73954463b1a03b8a34d49515daf7c11d6bb4bab733fca77fd5a0e0bac22c73
52017,left_right,0.88120467508042,0.8870699962819216,0.005865321201501628,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/081/outputs.pt,6192d0a281c9c89a8cc2fbcdd76e382fe9efd74aaeaf70efe95158554d8210db,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/078/outputs.pt,5f73954463b1a03b8a34d49515daf7c11d6bb4bab733fca77fd5a0e0bac22c73
52017,quadrants,0.8109143109151775,0.8280824059797861,0.01716809506460859,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/082/outputs.pt,952abbc4cd8dfa5ed13f4198162c1b5b3aeb573b9d90258b07feb7fc1dddd629,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/078/outputs.pt,5f73954463b1a03b8a34d49515daf7c11d6bb4bab733fca77fd5a0e0bac22c73
52412,clean,1.0,1.0,0.0,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/084/outputs.pt,f4895515e9584e0f1e529b6acf31701acf07ecbda59e80de508006d56ab367d3,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/084/outputs.pt,f4895515e9584e0f1e529b6acf31701acf07ecbda59e80de508006d56ab367d3
52412,homogeneous_dark,0.8966158777014364,0.9184502816950365,0.02183440399360015,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/085/outputs.pt,5bcaa2412b0b54142e06b3053b8dc2a912ddb495027d644d5cf11271d3292eca,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/084/outputs.pt,f4895515e9584e0f1e529b6acf31701acf07ecbda59e80de508006d56ab367d3
52412,homogeneous_bright,0.8382822529659472,0.8456207513712507,0.00733849840530354,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/086/outputs.pt,595948e6d2169974f8cda6329b1bafc7fb45ef7c5a2eadd679a3ac1daaa2eb58,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/084/outputs.pt,f4895515e9584e0f1e529b6acf31701acf07ecbda59e80de508006d56ab367d3
52412,left_right,0.8765417637256925,0.8765417637256925,0.0,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/087/outputs.pt,4adc8044a68265053e752c395ad608dcc5b4d7e680093060d8e53a27b04da231,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/084/outputs.pt,f4895515e9584e0f1e529b6acf31701acf07ecbda59e80de508006d56ab367d3
52412,quadrants,0.8682019068664677,0.8682019068664677,0.0,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/088/outputs.pt,db40068eb03b6615ca97a593de69e39bdebf0d8d6e2c96b3bb432800a41f281f,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/084/outputs.pt,f4895515e9584e0f1e529b6acf31701acf07ecbda59e80de508006d56ab367d3
52413,clean,1.0,1.0,0.0,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/090/outputs.pt,7f58b5796ef6843e248e5a10c172f37814baef2414c4599a5afbf23f60dceb54,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/090/outputs.pt,7f58b5796ef6843e248e5a10c172f37814baef2414c4599a5afbf23f60dceb54
52413,homogeneous_dark,0.7812527290696593,0.8049004251761682,0.023647696106508964,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/091/outputs.pt,6cc84e65700d6c4b7702884f6b599f8caf54ab34aedc42da73a7e13620b2147c,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/090/outputs.pt,7f58b5796ef6843e248e5a10c172f37814baef2414c4599a5afbf23f60dceb54
52413,homogeneous_bright,0.8797851832085489,0.8573937439824033,-0.022391439226145615,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/092/outputs.pt,1cec8551415073ee830d70752b25463d0539491fa89f88e510f2fc9cb0bdd194,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/090/outputs.pt,7f58b5796ef6843e248e5a10c172f37814baef2414c4599a5afbf23f60dceb54
52413,left_right,0.8370890858274075,0.8293289634139763,-0.007760122413431159,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/093/outputs.pt,67f0208a862a9e455f6e220dce674c379a5d1b0ad82ff0285ec27b03b0dc27a2,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/090/outputs.pt,7f58b5796ef6843e248e5a10c172f37814baef2414c4599a5afbf23f60dceb54
52413,quadrants,0.7277321879235396,0.7569389703479527,0.029206782424413102,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/094/outputs.pt,83cbc03a61f6a3a7567cef13c5ff7308cfce079a3e5c13bc0a5cd9d32de17a91,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/090/outputs.pt,7f58b5796ef6843e248e5a10c172f37814baef2414c4599a5afbf23f60dceb54
52462,clean,1.0,1.0,0.0,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/096/outputs.pt,5bf8a40debf1c76154484db675c5d5c87baabf97fb76aa5be9822902051bfc4b,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/096/outputs.pt,5bf8a40debf1c76154484db675c5d5c87baabf97fb76aa5be9822902051bfc4b
52462,homogeneous_dark,0.5922273538573325,0.5922273538573325,0.0,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/097/outputs.pt,68ba458a191c0b02fb78152c7482d94a7b528c0eeb154a2e269d52c646ecc841,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/096/outputs.pt,5bf8a40debf1c76154484db675c5d5c87baabf97fb76aa5be9822902051bfc4b
52462,homogeneous_bright,0.6731155474743488,0.6945925459007348,0.021476998426386062,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/098/outputs.pt,56922b14ac5b38d91447ed19f34a6f14421e90112d18b0574dd610b2164368d7,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/096/outputs.pt,5bf8a40debf1c76154484db675c5d5c87baabf97fb76aa5be9822902051bfc4b
52462,left_right,0.6267601136685785,0.6498017228018654,0.0230416091332869,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/099/outputs.pt,51be04c3d87674af1d27147b6df3863d5e9aad7fe96152fb08f9203a996dfbca,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/096/outputs.pt,5bf8a40debf1c76154484db675c5d5c87baabf97fb76aa5be9822902051bfc4b
52462,quadrants,0.6306269406583422,0.6420444704047723,0.011417529746430066,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/100/outputs.pt,57dcaa841478bf360f99935d24c797bd23c84e40d14be9e9122edf98edf70520,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/096/outputs.pt,5bf8a40debf1c76154484db675c5d5c87baabf97fb76aa5be9822902051bfc4b
52507,clean,1.0,1.0,0.0,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/102/outputs.pt,fecf149ee925d6f3c55825aeaf7e2551d5313a857e12d96878e486f4c20c2be6,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/102/outputs.pt,fecf149ee925d6f3c55825aeaf7e2551d5313a857e12d96878e486f4c20c2be6
52507,homogeneous_dark,0.706733328864447,0.7142082810057288,0.007474952141281799,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/103/outputs.pt,f00cf5f7e7965f310a63788c9b9a8d8cb78c1aad30fba417e710fa100b411402,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/102/outputs.pt,fecf149ee925d6f3c55825aeaf7e2551d5313a857e12d96878e486f4c20c2be6
52507,homogeneous_bright,0.9514927359187678,0.9576329765926355,0.006140240673867647,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/104/outputs.pt,2acdede2f49ef506274dec2c370bc7257c24f3e0eaab3e89f3cd09ad5bb0c1e0,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/102/outputs.pt,fecf149ee925d6f3c55825aeaf7e2551d5313a857e12d96878e486f4c20c2be6
52507,left_right,0.8052999859192038,0.805940549191548,0.0006405632723441856,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/105/outputs.pt,8a677fad08fb30fc0e83eeee59020361d7c7a8312c42c381725f42ea6a0fcf85,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/102/outputs.pt,fecf149ee925d6f3c55825aeaf7e2551d5313a857e12d96878e486f4c20c2be6
52507,quadrants,0.8354717584557252,0.8518767665026894,0.01640500804696421,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/106/outputs.pt,be30a892ab2f1ae3bdebbe0a89930a1e45759e23a32cf453b58fa966c3c7d762,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/102/outputs.pt,fecf149ee925d6f3c55825aeaf7e2551d5313a857e12d96878e486f4c20c2be6
52565,clean,1.0,1.0,0.0,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/108/outputs.pt,f742d37f750e2804234bf3578fee8cef92d70dddb6add29f370028880919f48e,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/108/outputs.pt,f742d37f750e2804234bf3578fee8cef92d70dddb6add29f370028880919f48e
52565,homogeneous_dark,0.6584804808202005,0.8461356458474133,0.1876551650272128,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/109/outputs.pt,249c6d054ef2023b0dab1c2738bf07b86ce1dd50a2776fb533ed5dfae8ef590c,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/108/outputs.pt,f742d37f750e2804234bf3578fee8cef92d70dddb6add29f370028880919f48e
52565,homogeneous_bright,0.8773142299995208,0.8656314971283985,-0.011682732871122314,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/110/outputs.pt,4d6be8a65ec67107dd1f74d1c793fb1ecc911db2ffce41ec76f74581cdcc7cb0,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/108/outputs.pt,f742d37f750e2804234bf3578fee8cef92d70dddb6add29f370028880919f48e
52565,left_right,0.8386591069820224,0.8772412709585339,0.038582163976511485,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/111/outputs.pt,be68067bb10142402b75d15700ee66bfec0f002b93f0e04e6265782aed079da8,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/108/outputs.pt,f742d37f750e2804234bf3578fee8cef92d70dddb6add29f370028880919f48e
52565,quadrants,0.9057935547547271,0.8879221437987025,-0.017871410956024625,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/112/outputs.pt,a032dfa1d884ca6ed8ef140abf75445b81a89cf4c3ba0e3891e69816196a5355,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/108/outputs.pt,f742d37f750e2804234bf3578fee8cef92d70dddb6add29f370028880919f48e
52591,clean,1.0,1.0,0.0,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/114/outputs.pt,f6142cc1f02d280d1ae5f8f5b88c1584af4907c7dc56b9ab6d3b58309d3ebf47,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/114/outputs.pt,f6142cc1f02d280d1ae5f8f5b88c1584af4907c7dc56b9ab6d3b58309d3ebf47
52591,homogeneous_dark,0.6949642021829637,0.72925855973086,0.034294357547896226,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/115/outputs.pt,15d5d48d48deee9c314065cf1015627de41853feba37967f834c634489272c38,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/114/outputs.pt,f6142cc1f02d280d1ae5f8f5b88c1584af4907c7dc56b9ab6d3b58309d3ebf47
52591,homogeneous_bright,0.8118735826353358,0.8535876350925171,0.041714052457181294,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/116/outputs.pt,bc6eecdd6ae394f409fb2dd90e4038c10bcaf81f350ba06c58625bab65ee6845,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/114/outputs.pt,f6142cc1f02d280d1ae5f8f5b88c1584af4907c7dc56b9ab6d3b58309d3ebf47
52591,left_right,0.7147851663443378,0.7484634824015576,0.033678316057219826,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/117/outputs.pt,e21a41071082c584b1f63cdab76af2cd78478fba8c1394d45ac14437f9f0b63e,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/114/outputs.pt,f6142cc1f02d280d1ae5f8f5b88c1584af4907c7dc56b9ab6d3b58309d3ebf47
52591,quadrants,0.7342340563520893,0.7431431599937521,0.008909103641662863,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/118/outputs.pt,328ca7c279f835e6b616efd0eca68be658f69200ce648babed2bc1980a39556b,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/114/outputs.pt,f6142cc1f02d280d1ae5f8f5b88c1584af4907c7dc56b9ab6d3b58309d3ebf47
52891,clean,1.0,1.0,0.0,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/120/outputs.pt,d1ffd19b6c2c63f00a56460e03f99c0a1c6fcb71b385c9edd113cd05250ac979,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/120/outputs.pt,d1ffd19b6c2c63f00a56460e03f99c0a1c6fcb71b385c9edd113cd05250ac979
52891,homogeneous_dark,0.9375474292834689,0.9375474292834689,0.0,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/121/outputs.pt,0adb17358377ae233ae8e3ab6085914d47d7ae07137f449031541837cdc77c00,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/120/outputs.pt,d1ffd19b6c2c63f00a56460e03f99c0a1c6fcb71b385c9edd113cd05250ac979
52891,homogeneous_bright,0.8626116623135095,0.8773120085577151,0.014700346244205575,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/122/outputs.pt,004bd068ea9b3bce2b6e7e2b34aa51d491a79fe2c7b56751d3abf44b57600c0e,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/120/outputs.pt,d1ffd19b6c2c63f00a56460e03f99c0a1c6fcb71b385c9edd113cd05250ac979
52891,left_right,0.8906378839071633,0.8895276398628766,-0.0011102440442866124,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/123/outputs.pt,8827c2725fb19357b56d79578f4baec02d19660cff6eb0996f75b9134b520a5d,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/120/outputs.pt,d1ffd19b6c2c63f00a56460e03f99c0a1c6fcb71b385c9edd113cd05250ac979
52891,quadrants,0.9034131092477096,0.9102419731988912,0.006828863951181652,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/124/outputs.pt,0e3a275fbe377c6827b18dd1b0c785d265a65014a37f83b1e24a7d3be6ba3f48,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/120/outputs.pt,d1ffd19b6c2c63f00a56460e03f99c0a1c6fcb71b385c9edd113cd05250ac979
52996,clean,1.0,1.0,0.0,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/126/outputs.pt,debeae9aa257bafb817c34ded2d17f717c367570d26c915008af4bb55ff304a9,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/126/outputs.pt,debeae9aa257bafb817c34ded2d17f717c367570d26c915008af4bb55ff304a9
52996,homogeneous_dark,0.9518549083572942,0.9518549083572942,0.0,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/127/outputs.pt,08c6895116d197724ce7bffaff6853ef5b98ae698d3f73c9d2faada1baccce1a,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/126/outputs.pt,debeae9aa257bafb817c34ded2d17f717c367570d26c915008af4bb55ff304a9
52996,homogeneous_bright,0.916174660766299,0.9183867681616068,0.0022121073953077497,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/128/outputs.pt,7ca6f2cc4b272820d8c4fbc22143f22de2a99f4cd8c8a2a938fe6c29eb5509ab,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/126/outputs.pt,debeae9aa257bafb817c34ded2d17f717c367570d26c915008af4bb55ff304a9
52996,left_right,0.8601942424199642,0.9496810274355089,0.08948678501554463,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/129/outputs.pt,27a8503d75c91c0497039e47f8d367a7e3648fcfdb6c1d358d03cc5a5cb55d4b,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/126/outputs.pt,debeae9aa257bafb817c34ded2d17f717c367570d26c915008af4bb55ff304a9
52996,quadrants,0.9064199631528024,0.9514518260494285,0.045031862896626085,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/130/outputs.pt,31b4a17e034db6c2ac3aaa4886c4b76a80d500502b2644fe53cd8efa3714c6a8,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/126/outputs.pt,debeae9aa257bafb817c34ded2d17f717c367570d26c915008af4bb55ff304a9
53505,clean,1.0,1.0,0.0,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/132/outputs.pt,69cebae9607f43b45a341ccad4ce7d5f5e5866bac13b1781ae6b2f5c171425c7,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/132/outputs.pt,69cebae9607f43b45a341ccad4ce7d5f5e5866bac13b1781ae6b2f5c171425c7
53505,homogeneous_dark,0.7638391457755069,0.8188027715945544,0.05496362581904746,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/133/outputs.pt,84784fe4a8fbef9036ef05168bccfb6b6298f9d1608cf3eb987067bd32e423ef,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/132/outputs.pt,69cebae9607f43b45a341ccad4ce7d5f5e5866bac13b1781ae6b2f5c171425c7
53505,homogeneous_bright,0.8600429402006183,0.8932987596439642,0.03325581944334588,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/134/outputs.pt,f5cf05141ee5ac26b96787fea4d4a81ec7fbcfeb2bb0c13536a6963da949b5a4,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/132/outputs.pt,69cebae9607f43b45a341ccad4ce7d5f5e5866bac13b1781ae6b2f5c171425c7
53505,left_right,0.7434925891774531,0.8481122396837026,0.10461965050624955,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/135/outputs.pt,5bf77110ff015d410fde2e99de461e45a5aab2ac4381aadb9dcc40fdb9a59500,/media/wenchang/F/wjq/TTIE/runs/20260912-191947-ttie-t014-stage-b/artifacts/audit/episodes/132/outputs.pt,69cebae9607f43b45a341ccad4ce7d5f5e5866bac13b1781ae6b2f5c171425c7
